"Record_number","Entry_date","Study_number","Author","Duplicate_record","Quality_flag","Contributor","Country","Region","Site_name","Study_midyear","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","Leaf_habit","Stage","Soil_type","Soil_drainage","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_interann_err","Rs_max","Rs_maxday","Rs_min","Rs_minday","Rlitter_annual","Ra_annual","Rh_annual","RC_annual","Rs_spring","Rs_summer","Rs_autumn","Rs_winter","Rs_growingseason","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Q10_0_10","Q10_5_15","Q10_10_20","Q10_0_20","Q10_other1","Q10_other1_temp_min","Q10_other1_temp_max","Q10_other2","Q10_other2_temp_min","Q10_other2_temp_max","GPP","ER","NEP","NPP","ANPP","BNPP","NPP_FR","TBCA","Litter_flux","Rootlitter_flux","TotDet_flux","Ndep","LAI","BA","C_veg_total","C_AG","C_BG","C_CR","C_FR","C_litter","C_soilmineral","C_soildepth","Notes","Lat_Adj","Long_Adj","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","mtr_out_TAnnual","Rs_TAIR_units_TAnnual","Rs_TAIR_TAnnual","Rs_annual_bahn_TAnnual","mtr_out_MAT","Rs_TAIR_units_MAT","Rs_TAIR_MAT","Rs_annual_bahn_MAT","mtr_out","Rs_TAIR_units","Rs_TAIR","Rs_annual_bahn","Rs_annual_bahn_err","higherr","labl","TAIR_LTM_dev","TAIR_dev"
6517,"00:00.0",7675,"Zhang",NA,"","BBL","China","Zhejiang","",2011,1,30.41666667,120.4333333,200,"None","",NA,NA,"Castanea mollissima","Subtropical","Forest","Unmanaged","Deciduous","Mature","","Dry",NA,NA,NA,NA,NA,15.9,1450,NA,NA,NA,"IRGA",30,1,"",755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",5,30,NA,0.849,5,157.5,0.039,0,NA,NA,"None",1.469,NA,1.47,1.47,NA,1.47,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.417,-0.433,30.25,120.25,1415.37,16.88,1402.9,17.63,2011,273.855,0.628,-0.046,17.62,"",1,"Figure 4",FALSE,313.248078057235,1.97757615227355,904.704304105461,FALSE,304.218276410602,1.92056983157434,878.486204924363,FALSE,313.125935126212,1.97680504794928,904.349633658345,0.2,FALSE,NA,0.979999999999999,NA
6543,"00:00.0",7695,"Zhong",NA,"","BBL","China","","Chongming Island",2011,2.5,31.63333333,121.9666667,NA,"None","",NA,NA,"Phragmites australis; Imperata cylindrica","Temperate","Wetland","Natural","Deciduous","Mature","","Wet",NA,NA,NA,NA,NA,15.3,1003.7,NA,NA,NA,"IRGA",21,1,"",1105,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.287,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g CO2/m2/day",5,30,124,0.807,5,1.6,0.096,0,NA,NA,"",1.1,NA,2.64,2.64,NA,2.64,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA,275,NA,NA,NA,NA,NA,NA,"",0.367,0.033,31.75,121.75,1065.38,15.81,895.1,15.94,2011,220.654,0.573,-0.772,17.82,"",1,"Table 1",FALSE,7.39085650840203,1.94414365190383,889.327671317765,FALSE,7.29919179670967,1.92003151183756,878.238643086293,FALSE,8.85271002134195,2.32868003465792,1066.26838759398,0.04,FALSE,NA,0.51,NA
6501,"00:00.0",7698,"Zhou",NA,"","BBL","China","","",2011,1.5,35.23333333,107.6833333,280,"None","",NA,NA,"Bothriochloa ischaemum","Temperate","Grassland","Unmanaged","Deciduous","Mature","","Dry",1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",NA,1,"",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",-5,25,NA,0.82,5,0.4437,0.0755,0,NA,NA,"None",0.944,2.128,2.128,2.128,2.128,2.128,-5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.233,0.317,35.25,107.75,595.55,10.62,751.6,10.71,2011,107.307,0.883,1.454,14.9,"",1,"Figure 2",FALSE,0.996006375217468,0.996006375217468,453.969895995587,FALSE,0.989261453720853,0.989261453720853,450.879082799542,FALSE,1.36662388296247,1.36662388296247,623.958681394473,0.01,FALSE,NA,NA,NA
6502,"00:00.0",7698,"Zhou",NA,"","BBL","China","","",2011,1.5,35.23333333,107.6833333,280,"None","",NA,1,"","Temperate","Agriculture","Managed","Deciduous","Aggrading","","Dry",1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",NA,1,"",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",-2,32,NA,0.79,5,0.6775,0.0539,0,NA,NA,"None",1.161,1.714,1.714,1.714,1.714,1.714,-2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.233,0.317,35.25,107.75,595.55,10.62,751.6,10.71,2011,107.307,0.883,1.454,12.4,"",1,"Figure 2",FALSE,1.20674092311798,1.20674092311798,550.590961178564,FALSE,1.20090119860354,1.20090119860354,547.91215930557,FALSE,1.32182621118048,1.32182621118048,603.396826689555,0.18,FALSE,NA,NA,NA
5496,"00:00.0",7702,"Zhou",NA,"","BBL","China","Hainan Island","Jianfengling National Natural Reserve",2012,2,18.73,108.88,870,"None","",NA,NA,"Mallotus hookerianus; Gironniera subaequali; Cryptocarya chinensis; Cyclobalanopsis patelliformis; Nephel iumtopengii","Tropical","Forest","Natural","","Mature","","Dry",NA,NA,NA,NA,NA,19.66,2198,NA,NA,NA,"IRGA",30,1,"",1673,87,NA,6.15,180,3.1,15,378,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",14,24,NA,0.61,5,0.91,0.078,0,NA,NA,"Positive",NA,NA,NA,NA,NA,2.17,14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.5,NA,NA,NA,5.58,52.3,NA,NA,NA,NA,NA,NA,NA,NA,"",0.27,0.12,18.75,108.75,1070.89,24.17,1684.5,24.27,2012,252.069,0.415,2.434,19.94,"",1,"Table 1",TRUE,6.04208602397576,6.04208602397576,2780.86326002676,TRUE,5.99514107629534,5.99514107629534,2759.14068349,FALSE,4.31030781573189,4.31030781573189,1980.19952273777,0.18,FALSE,NA,4.51,NA
5497,"00:00.0",7702,"Zhou",NA,"","BBL","China","Hainan Island","Jianfengling National Natural Reserve",2012,2,18.73,108.87,880,"None","",NA,50,"Castanopsis tonkinensis; Schefera octophylla; Alniphyllum fortunei; Psychotria rubra; Blastus cochinchinensis","Tropical","Forest","Unmanaged","","Mature","","Dry",NA,NA,NA,NA,NA,20,2198,NA,NA,NA,"IRGA",30,1,"",1510,26,NA,5.23,180,3.2,15,337,NA,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",14,24,NA,0.55,5,1.1,0.062,0,NA,NA,"Positive",NA,NA,NA,NA,NA,1.86,14,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.5,NA,NA,NA,5.01,45.3,NA,NA,NA,NA,NA,NA,NA,NA,"",0.27,0.13,18.75,108.75,1070.89,24.17,1684.5,24.27,2012,252.069,0.415,2.434,20.44,"",1,"Table 1",TRUE,4.95328097282899,4.95328097282899,2277.29717135836,TRUE,4.92266563641141,4.92266563641141,2263.14583683931,FALSE,3.90629822413263,3.90629822413263,1793.63987444723,0.19,FALSE,NA,4.17,NA
5840,"00:00.0",7704,"Zhou",NA,"","BBL","China","Shanxi","Caijiachuan",2008,1,36.27,110.73,NA,"None","",NA,NA,"Pinus tabulaeformis","Temperate","Forest","Managed","Evergreen","Mature","Dimmon soil","Dry",NA,NA,NA,NA,NA,10,579.5,1724,NA,NA,"IRGA",30,0.6,"",212.7272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,75,0.34,10,0.18,0.09,0,NA,NA,"",1.31,NA,2.36,2.36,NA,2.36,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,390,2750,NA,"",-0.27,0.27,36.25,110.75,525.04,9.37,451.9,9.47,2008,99.176,0.622,-0.737,11,"",1,"Figure 5",FALSE,0.422106161903728,0.422106161903728,191.501989424794,FALSE,0.418324250575438,0.418324250575438,189.776980749918,FALSE,0.484422205022867,0.484422205022867,219.937139770417,0.03,FALSE,NA,0.630000000000001,NA
5841,"00:00.0",7704,"Zhou",NA,"","BBL","China","Shanxi","Caijiachuan",2008,1,36.27,110.73,NA,"None","",NA,NA,"Robinia pseudoacacia","Temperate","Forest","Managed","Deciduous","Mature","Dimmon soil","Dry",NA,NA,NA,NA,NA,10,579.5,1724,NA,NA,"IRGA",30,0.6,"",229.0909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,75,0.22,10,0.14,0.1,0,NA,NA,"",1.06,NA,3.24,3.24,NA,3.24,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,410,1000,NA,"",-0.27,0.27,36.25,110.75,525.04,9.37,451.9,9.47,2008,99.176,0.622,-0.737,11,"",1,"Figure 5",FALSE,0.360914981616615,0.360914981616615,163.602229367145,FALSE,0.357323817547114,0.357323817547114,161.96561360665,FALSE,0.420583243352501,0.420583243352501,190.807344414979,0.17,FALSE,NA,0.630000000000001,NA
5842,"00:00.0",7704,"Zhou",NA,"","BBL","China","Shanxi","Caijiachuan",2008,1,36.27,110.73,NA,"None","",NA,NA,"Pinus tabulaeformis; Robinia pseudoacacia","Temperate","Forest","Managed","Mixed","Mature","Dimmon soil","Dry",NA,NA,NA,NA,NA,10,579.5,1724,NA,NA,"IRGA",30,0.6,"",320.4545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,75,0.24,10,0.45,0.06,0,NA,NA,"",2.09,NA,2.19,2.19,NA,2.19,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,NA,NA,395,1750,NA,"",-0.27,0.27,36.25,110.75,525.04,9.37,451.9,9.47,2008,99.176,0.622,-0.737,11,"",1,"Figure 5",FALSE,0.794289165127108,0.794289165127108,361.587029827281,FALSE,0.789537698789748,0.789537698789748,359.412358068172,FALSE,0.870656550480914,0.870656550480914,396.548549622973,0.24,FALSE,NA,0.630000000000001,NA
5843,"00:00.0",7704,"Zhou",NA,"","BBL","China","Shanxi","Caijiachuan",2008,1,36.27,110.73,NA,"None","",NA,NA,"Platycladus orientalis","Temperate","Forest","Managed","Evergreen","Mature","Dimmon soil","Dry",NA,NA,NA,NA,NA,10,579.5,1724,NA,NA,"IRGA",30,0.6,"",176.6481818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,75,0.11,10,0.34,0.04,0,NA,NA,"",1.51,NA,1.46,1.46,NA,1.46,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,260,1300,NA,"",-0.27,0.27,36.25,110.75,525.04,9.37,451.9,9.47,2008,99.176,0.622,-0.737,11,"",1,"Figure 5",FALSE,0.496580506119271,0.496580506119271,225.487427445902,FALSE,0.494598151447276,0.494598151447276,224.582428199902,FALSE,0.527920454293854,0.527920454293854,239.797515846692,0.36,FALSE,NA,0.630000000000001,NA
5844,"00:00.0",7704,"Zhou",NA,"","BBL","China","Shanxi","Caijiachuan",2008,1,36.27,110.73,1040,"None","",NA,NA,"Populus davidiana","Temperate","Forest","Natural","Deciduous","Mature","Dimmon soil","Dry",NA,NA,NA,NA,NA,10,579.5,1724,NA,NA,"IRGA",30,0.6,"",395.0454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,75,0.4,10,0.63,0.05,0,NA,NA,"",2.52,NA,1.94,1.94,NA,1.94,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,325,6100,NA,"",-0.27,0.27,36.25,110.75,525.04,9.37,451.9,9.47,2008,99.176,0.622,-0.737,11,"",1,"Figure 5",FALSE,1.01153051010986,1.01153051010986,461.084150661023,FALSE,1.00648548064345,1.00648548064345,458.772096851838,FALSE,1.09194940125646,1.09194940125646,497.947009996276,0.26,FALSE,NA,0.630000000000001,NA
6494,"00:00.0",7721,"Liu",NA,"","BBL","China","Jilin","Forest Ecosystem Open Research Station of Changbai Mountains",2004.5,1,42.4,128.4666667,738,"None","",NA,300,"Pinus koriaensis; Tilia amurensis; Larix olgensis; Acer mimo","Temperate","Forest","Natural","Mixed","Mature","Dark brown forest soil","Dry",NA,NA,NA,NA,NA,3.5,732,NA,NA,NA,"IRGA",7,0.33,"",737.94,NA,NA,NA,NA,NA,NA,NA,333,404.94,0.45,NA,NA,NA,NA,3.68,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,20,NA,0.6715,5,0.9716,0.0875,0,NA,NA,"None",2.331,NA,2.399,2.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.4,-0.467,42.25,128.25,764.26,1.76,752.9,1.62,2005,113.512,0.661,-0.1,4,"TAIR_7",0.42,"Figure 3 and TAIR_Del",TRUE,1.11956354584282,1.11956354584282,510.608374065968,TRUE,1.13336254559393,1.13336254559393,516.935989336793,TRUE,1.37876603021321,1.37876603021321,629.532484064854,0.15,FALSE,NA,1.74,NA
6545,"00:00.0",7727,"Wang",NA,"","BBL","China","Zhejiang","Tianmu Mountain",2011,1,30.2,119.23,NA,"None","",NA,NA,"Pinus massoniana","Temperate","Forest","","Evergreen","","","Dry",NA,NA,NA,NA,NA,15.8,1400,NA,NA,NA,"IRGA",30,1,"",571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",12,30,NA,0.7239,10,1.0743,0.0124,0,NA,NA,"",1.216,NA,NA,1.132,NA,1.132,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.2,-0.23,30.25,119.25,1673.18,14.45,1604,14.91,2011,275.828,0.513,-0.251,21,"",1,"Figure 2",FALSE,1.29246763528743,1.29246763528743,589.923455032476,FALSE,1.28511638559133,1.28511638559133,586.550043227764,FALSE,1.3938494203801,1.3938494203801,636.456821083539,0.11,FALSE,NA,1.35,NA
6550,"00:00.0",8007,"Huang",NA,"","BBL","China","Fujian","Xiayang forest farm",2012.5,1.5,26.8,117.9666667,NA,"None","",NA,19,"Mytilaria laosensis","Subtropical","Forest","Managed","Deciduous","Mature","Sandy clay loam Ferric Acrisol","Dry",0.94,17.9,NA,NA,NA,NA,NA,NA,19.3,1669,"IRGA",30,1,"Exclusion",1022,NA,NA,3.66,195,0.92,45,193,242,526,0.315,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7.4,25.8,NA,0.72,10,0.876,0.063,0,NA,NA,"Positive",1.645,NA,1.878,1.878,NA,1.878,7.4,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,NA,NA,NA,1.63,30.4,NA,NA,NA,NA,410,NA,NA,NA,"",0.2,0.033,26.75,117.75,1721.72,17.99,1645.9,18.73,2013,330.502,0.459,-0.229,15.85,"",1,"Figure 3",FALSE,2.85080329355588,2.85080329355588,1306.76771384464,FALSE,2.72094925968181,2.72094925968181,1246.93051843533,FALSE,2.37776462219429,2.37776462219429,1088.86614205025,0.07,FALSE,NA,NA,0.57
6551,"00:00.0",8007,"Huang",NA,"","BBL","China","Fujian","Xiayang forest farm",2012.5,1.5,26.8,117.9666667,NA,"None","",NA,19,"Cunninghamia lanceolata","Subtropical","Forest","Managed","Evergreen","Mature","Sandy clay loam Ferric Acrisol","Dry",0.96,16.2,NA,NA,NA,NA,NA,NA,19.3,1669,"IRGA",30,1,"Exclusion",768,NA,NA,NA,255,NA,15,110,167,855,0.163,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7.4,25.8,NA,0.78,10,0.608,0.068,0,NA,NA,"None",1.2,NA,1.974,1.974,NA,1.974,7.4,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,1.37,31.9,NA,NA,NA,NA,300,NA,NA,NA,"",0.2,0.033,26.75,117.75,1721.72,17.99,1645.9,18.73,2013,330.502,0.459,-0.229,15.85,"",1,"Figure 3",FALSE,2.17289331203438,2.17289331203438,994.563991527926,FALSE,2.06625874610543,2.06625874610543,945.498889561217,FALSE,1.78643069318848,1.78643069318848,816.810323438117,0.06,FALSE,NA,NA,0.57
6621,"00:00.0",8079,"Hu",NA,"","BBL","China","Shaanxi","Yangjuangou",2008,1,36.7,109.5166667,1137.5,"None","",25,25,"Robinia pseudoacacia","Temperate","Forest","Unmanaged","Deciduous","Aggrading","Calcaric Cambisol (silt)","Dry",1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",90,0.67,"",481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Polynomial, R=a+b(T-d)+c(T-d)^2","Mixed","umol CO2/m2/s",20,40,NA,0.27,5,-0.0075,0.141,-0.0031,0,NA,"Mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.3,0.483,36.75,109.75,554.37,10.14,496.2,10.33,2008,132.685,0.659,-0.438,14,"",1,"Figure 8",TRUE,1.11823241,1.11823241,509.997995818595,TRUE,1.10349924,1.10349924,503.242519788641,TRUE,1.3589,1.3589,620.413203752515,0.29,FALSE,NA,NA,NA
6622,"00:00.0",8079,"Hu",NA,"","BBL","China","Shaanxi","Yangjuangou",2008,1,36.7,109.5166667,1137.5,"None","",25,25,"Grasses","Temperate","Grassland","Unmanaged","Deciduous","Aggrading","Calcaric Cambisol (silt)","Dry",1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",90,0.67,"",526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Polynomial, R=a+b(T-d)+c(T-d)^2","Positive","umol CO2/m2/s",2,40,NA,0.019,5,0.007,0.0959,0.0013,0,NA,"Mixed",1.1,NA,3.35,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.3,0.483,36.75,109.75,554.37,10.14,496.2,10.33,2008,132.685,0.659,-0.438,12,"",1,"Figure 8",FALSE,1.13636857,1.13636857,518.314475474818,FALSE,1.11309148,1.11309148,507.640713675833,FALSE,1.345,1.345,614.032990730961,0.17,FALSE,NA,NA,NA
5511,"00:00.0",8117,"Xiao",NA,"","BBL","China","Hubei","Zigui National Forest Ecological Research Station",2011,1.5,30.8,111.3,950,"None","",NA,20,"Pinus massoniana","Subtropical","Forest","Natural","Evergreen","Aggrading","Haplic Luvisols","Dry",1.13,NA,NA,NA,NA,18,1125,NA,NA,NA,"IRGA",30,1,"",734,484,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",2,24,NA,NA,5,0.513,0.081,0,NA,NA,"None",1.153,NA,2.248,2.248,NA,2.248,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.2,-0.3,30.75,111.25,1160.89,17.54,1021.1,17.71,2011,207.766,0.455,-0.673,12.64,"",1,"Description in Page 5",FALSE,2.15336248333797,2.15336248333797,985.576400364916,FALSE,2.12391390075131,2.12391390075131,972.0257443414,FALSE,1.42812238808772,1.42812238808772,652.192021492118,0.11,FALSE,NA,0.460000000000001,NA
5512,"00:00.0",8117,"Xiao",NA,"","BBL","China","Hubei","Zigui National Forest Ecological Research Station",2011,1.5,30.8,111.3,350,"None","",NA,30,"Pinus massoniana","Subtropical","Forest","Natural","Evergreen","Mature","Haplic Luvisols","Dry",1.53,NA,NA,NA,NA,18,1125,NA,NA,NA,"IRGA",30,1,"",757,378,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",3,26,NA,NA,5,0.513,0.081,0,NA,NA,"None",1.153,NA,2.248,2.248,NA,2.248,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.2,-0.3,30.75,111.25,1160.89,17.54,1021.1,17.71,2011,207.766,0.455,-0.673,15.08,"",1,"Description in Page 5",FALSE,2.15336248333797,2.15336248333797,985.576400364916,FALSE,2.12391390075131,2.12391390075131,972.0257443414,FALSE,1.74020089975123,1.74020089975123,795.560013415202,0.05,FALSE,NA,0.460000000000001,NA
5513,"00:00.0",8117,"Xiao",NA,"","BBL","China","Hubei","Zigui National Forest Ecological Research Station",2011,1.5,30.8,111.3,990,"None","",NA,46,"Pinus massoniana","Subtropical","Forest","Natural","Evergreen","Mature","Haplic Luvisols","Dry",1.08,NA,NA,NA,NA,18,1125,NA,NA,NA,"IRGA",30,1,"",829,571,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",13,26,NA,NA,5,0.513,0.081,0,NA,NA,"None",1.153,NA,NA,NA,NA,2.248,13,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.2,-0.3,30.75,111.25,1160.89,17.54,1021.1,17.71,2011,207.766,0.455,-0.673,12.83,"",1,"Description in Page 5",FALSE,2.15336248333797,2.15336248333797,985.576400364916,FALSE,2.12391390075131,2.12391390075131,972.0257443414,TRUE,1.45027118950317,1.45027118950317,662.361934944067,0.2,FALSE,NA,0.460000000000001,NA
5514,"00:00.0",8186,"Wu",NA,"","BBL","China","Fujian","Geshikao Nature Reserve",2011.5,1,26.18,117.47,315,"None","",NA,NA,"Castanopsis carlesii","Subtropical","Forest","Natural","","Mature","","Dry",1.09,NA,NA,NA,NA,20.1,1670,NA,NA,NA,"IRGA",15,1,"",1434,NA,NA,7.03,160,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,24,0.801,5,1.053,0.068,0,NA,NA,"",2.078,NA,1.974,1.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.18,-0.47,26.25,117.25,1634.58,17.34,2144.2,17.88,2012,283.006,0.411,1.801,17.02,"",1,"Figure 1",FALSE,3.55190199464593,3.55190199464593,1630.07574072292,FALSE,3.42384172882098,3.42384172882098,1570.99345391871,FALSE,3.3501436755857,3.3501436755857,1536.9972701119,0.07,FALSE,NA,2.76,NA
5515,"00:00.0",8186,"Wu",NA,"","BBL","China","Fujian","Geshikao Nature Reserve",2011.5,1,26.18,117.47,315,"None","",NA,NA,"Castanopsis carlesii","Subtropical","Forest","Managed","","Mature","","Dry",1.12,NA,NA,NA,NA,20.1,1670,NA,NA,NA,"IRGA",15,1,"",1118,NA,NA,5.12,160,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,24,0.81,5,0.792,0.071,0,NA,NA,"",1.611,NA,2.034,2.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.18,-0.47,26.25,117.25,1634.58,17.34,2144.2,17.88,2012,283.006,0.411,1.801,17.02,"",1,"Figure 1",FALSE,2.8187291090906,2.8187291090906,1291.98642155267,FALSE,2.71270451384145,2.71270451384145,1243.13182358771,FALSE,2.65176674168779,2.65176674168779,1215.05722162481,0.09,FALSE,NA,2.76,NA
